"Option","Sp","IDplant","Chamber","Timehour","round","Cycle","Time10MIN","Pr","Status","BattV","Flow_mean","PAR_ext","HR_ext","T_ext","VPD_ext","Tc","HRc","PARc","VPDc","WP","E","A","Tleaf","VPDleaf","gtotal","gs","WPgroup","VPDgroup","WUE","vpc"
"3d","coc","coc01",6,2024-08-19 14:00:00,1,536.5,2024-08-19 14:00:00,969.111111111111,1,13.06,35.0216666666666,1209.74166666666,33.8515,29.0986944444445,26.7765616945923,43.97,25.714,1181.2,67.8441514763154,-0.0979931012856695,6.2659965184351,2.78957802830325,42.6193266883622,61.6284537500753,92.8771082617776,111.719909943274,"(0, -0.1 MPa)","VPD 5-9 kPa",0.445193038345309,23.4755295782253
"3d","coc","coc01",6,2024-08-19 15:00:00,1,539,2024-08-19 15:00:00,968.046296296296,1,13.04,34.8357592592593,644.672222222222,32.9918888888889,29.2781666666667,27.3989406085343,40.1163333333333,27.0083333333333,797.033333333333,55.3322344060975,-0.0979931012856695,4.19492793183029,2.53157219896746,39.1302916929917,51.2213258448613,72.3014188969866,84.1855874428677,"(0, -0.1 MPa)","VPD 5-9 kPa",0.603484074126373,20.1381720855685
"3d","coc","coc02",2,2024-08-26 10:00:00,3,0,2024-08-26 10:20:00,962,1,13.22,37.2188888888889,1352.45,49.9341666666667,24.8896666666667,15.8357676192936,37.557,44.151,1481.2,36.2887485865366,-0.0979931012856695,4.46392333174243,7.12053650769659,38.3442150013035,39.1167221586666,104.275790203527,127.62205900302,"(0, -0.1 MPa)","VPD 3-4 kPa",1.5951296602841,28.6877927777432
"3d","coc","coc02",2,2024-08-26 11:00:00,3,1.5,2024-08-26 10:55:00,961.166666666667,1,13.1916666666666,36.9204722222222,1285.575,48.2505,25.8459166666666,17.3300295266265,39.058,42.4545,1518.7,40.5548053169477,-0.0979931012856695,4.97321055653662,6.91181212533813,39.5606770398016,42.4904806564203,106.738948648372,131.440619462223,"(0, -0.1 MPa)",NA,1.38980886627723,29.9134742316071
"3d","coc","coc02",2,2024-08-26 12:00:00,3,4,2024-08-26 11:56:40,960,1,13.14,36.2218888888889,1250.92222222222,47.4861111111111,26.7615555555556,18.5483156170047,40.3306666666667,41.4813333333333,1554.53333333333,44.147350970158,-0.0979931012856695,4.94168558195671,6.76382786501312,40.9850061812995,46.8205385972633,95.7673176109372,115.216807277651,"(0, -0.1 MPa)",NA,1.36872889884162,31.2845380282185
"3d","coc","coc02",2,2024-08-26 13:00:00,3,6.5,2024-08-26 12:55:00,958.805555555555,1,13.11,35.5814166666667,1235.08888888889,48.3093611111111,27.9705833333334,19.5993655153081,42.233,39.7925,1551.2,50.2244140901281,-0.0979931012856695,4.91676221507026,6.11607153058155,42.9359784500427,53.3410012722942,82.8582154732281,96.9510273339277,"(0, -0.1 MPa)","VPD 5-9 kPa",1.2439225781217,33.1832669568255
"3d","coc","coc02",2,2024-08-26 14:00:00,3,9,2024-08-26 13:56:40,957.666666666667,1,13.0776666666667,36.4683148148148,1094.95,45.8480277777778,28.93325,21.7131644294567,42.4471666666667,40.3785,1316.2,50.2883766933719,-0.0979931012856695,4.77947451731131,6.26983967938819,42.5746042871855,50.8480994365569,84.4240131612769,99.1267847556304,"(0, -0.1 MPa)","VPD 5-9 kPa",1.31182615508855,34.0520877242423
"3d","coc","coc02",2,2024-08-27 08:00:00,3,54,2024-08-27 07:56:40,956.875,1,13.3648888888889,36.5979814814815,755.505555555556,66.5106111111111,23.4645555555555,9.80297819458427,33.4523333333333,56.4836666666667,717.033333333333,22.8170710029616,-0.0979931012856695,2.68313294795335,8.11328827320572,33.4212147461636,22.6542373064209,106.316429738784,131.549104778525,"(0, -0.1 MPa)",NA,3.02381150341224,29.2722068714011
"3d","coc","coc02",2,2024-08-27 09:00:00,3,56.5,2024-08-27 09:00:00,956,1,13.2518333333333,35.2546666666667,1029.53333333333,58.911,26.1835833333334,14.0379582232672,38.436,49.182,1038.7,34.6601526878836,-0.0979931012856695,4.23753466389855,7.16919798866794,38.1533936681395,33.6474257064943,114.776572596307,144.085005627115,"(0, -0.1 MPa)","VPD 3-4 kPa",1.69183229337226,33.5131396600571
"3d","coc","coc02",2,2024-08-27 10:00:00,3,59,2024-08-27 09:56:40,955.351851851852,1,13.163,35.6113888888889,1322.91296296296,54.3399814814815,27.839962962963,17.1936177757807,41.918,44.3873333333333,1239.53333333333,45.7902028689336,-0.0979931012856695,5.23665413844198,6.27893067496341,41.5169825087981,44.1746639979327,107.874726459382,133.538729206234,"(0, -0.1 MPa)",NA,1.19903482432994,36.4076019574427
"3d","coc","coc02",2,2024-08-27 11:00:00,3,61.5,2024-08-27 11:00:00,954.25,1,13.085,34.8038888888889,1330.99166666666,48.9191666666667,29.8592083333333,21.6050902137606,44.871,40.409,1545.575,57.0594038682701,-0.0979931012856695,6.08678063100779,4.83331367791643,44.7250162321216,56.3406695481094,96.0667100630892,115.583454974512,"(0, -0.1 MPa)","VPD 5-9 kPa",0.794067335578707,38.6483537398982
"3d","coc","coc02",2,2024-08-27 12:00:00,3,64,2024-08-27 11:56:40,953.166666666667,1,13.0148888888889,35.1585185185185,1274.18611111111,45.2878611111111,31.6969722222222,25.7138770922201,46.7373333333333,38.4616666666667,1578.28333333333,64.7527691441093,-0.0979931012856695,6.08107139352099,4.45372304375346,46.7170079868162,64.6451806099056,82.8322845902426,96.9214300606276,"(0, -0.1 MPa)","VPD 5-9 kPa",0.732391178386531,40.4693079265361
"3d","coc","coc02",2,2024-08-27 13:00:00,3,66.5,2024-08-27 13:00:00,952.1875,1,12.9456666666667,35.5058055555555,1258.49166666666,41.6510416666667,33.1695416666667,29.7828930472292,48.29225,35.87925,1589.95,72.9972544986674,-0.0979931012856695,5.42502110161563,3.2419048913037,48.8367060696767,76.1688279031645,62.5045271303443,70.323383653753,"(0, -0.1 MPa)","VPD 5-9 kPa",0.597583830657955,40.8367971781925
"3d","coc","coc02",2,2024-08-27 14:00:00,3,69,2024-08-27 13:56:40,951.52380952381,1,12.9326666666667,34.1300925925926,759.900396825398,39.5089722222222,33.3513174603175,31.1894790535946,43.7343333333333,39.7803333333333,979.95,56.1497995408069,-0.0979931012856695,2.24628848513434,4.21414603235639,45.1549283948174,62.8952650090837,28.6943181391205,30.604990325426,"(0, -0.1 MPa)","VPD 5-9 kPa",1.87604845069771,35.8762608081336
"3d","coc","coc02",2,2024-08-28 09:00:00,3,116.5,2024-08-28 09:00:00,954,1,13.2655,36.3534166666666,1015.15833333334,65.62875,27.9907083333334,13.064147217797,38.8865,54.4075,1032.45,32.0477982617523,-0.0979931012856695,3.87623450160891,7.49235363011895,38.8643157462758,31.9695315075356,111.352526090761,139.203391536206,"(0, -0.1 MPa)","VPD 3-4 kPa",1.93289483053956,37.984031442137
"3d","coc","coc02",2,2024-08-28 10:00:00,3,119,2024-08-28 10:00:00,953.305555555556,1,13.1705555555555,36.4027592592593,1250.99166666667,59.4306666666667,29.9769722222222,17.3381972687959,42.3115,49.4585,1178.7,42.4496379747747,-0.0979931012856695,5.32351345032647,6.47692707585914,41.731995276282,40.0492319919725,120.109161603921,152.652447247814,"(0, -0.1 MPa)",NA,1.21666398259254,41.4139672924765
"3d","coc","coc02",2,2024-08-28 11:00:00,3,121.5,2024-08-28 11:00:00,952.3125,1,13.0825,34.8416111111111,1313.74464285714,49.4514107142857,32.6439821428571,25.1183433746,45.729,43.3945,1519.325,56.5992443047548,-0.0979931012856695,5.97791365156422,5.2818357641728,45.6160133147477,56.0279357768857,94.1381482218254,112.800551508699,"(0, -0.1 MPa)","VPD 5-9 kPa",0.88355839044124,43.3720001788706
"3d","coc","coc02",2,2024-08-28 12:00:00,3,124,2024-08-28 12:00:00,951.518518518519,1,12.9904444444444,33.3939814814815,1258.28333333333,42.4395,34.6817777777778,32.0001788591992,46.952,40.936,1560.36666666667,62.8414868166312,-0.0979931012856695,5.35635722489566,4.57342432961508,47.4423870819547,65.560112043815,72.1130037211096,82.8640104970103,"(0, -0.1 MPa)","VPD 5-9 kPa",0.853831090345951,43.5446466374578
"3d","coc","coc02",2,2024-08-28 13:00:00,3,126.5,2024-08-28 13:00:00,950.770833333333,1,12.96,33.4195833333333,1225.36666666666,38.30425,36.19625,37.2364039035144,48.153,38.547,1533.7,69.4598955214637,-0.0979931012856695,4.34708458605192,3.50183610694341,49.4318355472075,76.9292030312725,49.1454187567759,53.8380097182126,"(0, -0.1 MPa)","VPD 5-9 kPa",0.805559688941736,43.56718313106
"3d","coc","coc02",2,2024-08-28 14:00:00,3,129,2024-08-28 14:00:00,949.694444444444,1,12.94,33.0133888888889,1093.00555555556,34.2311111111111,36.9315,41.3141747860092,47.6666666666667,37.6966666666667,1267.86666666667,68.7223766533454,-0.0979931012856695,3.26631938001338,3.71052384854505,49.0610681056537,76.7491831991192,36.9217401244894,39.4932820677391,"(0, -0.1 MPa)","VPD 5-9 kPa",1.13599541773219,41.5750712961081
"3d","coc","coc03",3,2024-08-12 09:00:00,1,1,2024-08-12 08:46:40,977.142857142857,1,13.0997777777778,35.9037592592593,960.546891534393,46.7041243386243,29.3099768518519,21.8439558140978,41.5891666666667,29.2875,902.033333333333,57.3381743894258,-0.0979931012856695,1.28218140599226,2.34701718923192,43.692701150123,66.856778765573,19.5932190052807,20.7744800256611,"(0, -0.1 MPa)","VPD 5-9 kPa",1.83048761919581,23.6100785048329
"3d","coc","coc03",3,2024-08-12 10:00:00,1,5.66666666666667,2024-08-12 09:53:20,976.376984126984,1,13.0535555555556,34.9089814814815,963.886838624338,52.7938042328042,30.0554298941799,20.2182694824281,41.861,32.6086666666667,1076.61666666667,55.6304493993912,-0.0979931012856695,0.739903929392235,2.14744975058621,45.3064196611703,72.7469686476682,10.2375271647776,10.469135143774,"(0, -0.1 MPa)","VPD 5-9 kPa",2.9023359185971,26.6663877176412
"3d","coc","coc03",3,2024-08-13 12:00:00,1,111.5,2024-08-13 11:50:00,950.215401785714,1,12.9686666666667,33.3673055555556,1618.49786706349,39.8365873015873,32.5966870039682,29.7605335806216,45.93275,31.77675,1324.0125,69.0022556892484,-0.0979931012856695,6.68504273974117,0.329799828543562,44.8499861660301,63.7819813038449,94.804241901969,114.056618310117,"(0, -0.1 MPa)","VPD 5-9 kPa",0.0493339895320298,32.0928221692321
"3d","coc","coc03",3,2024-08-13 13:00:00,1,115.5,2024-08-13 12:50:00,948.881324404762,1,12.93,32.5937222222222,1630.54151785714,34.9765783730159,34.0378908730159,34.831309128933,47.343125,29.45675,1700.8875,76.5521268259688,-0.0979931012856695,4.45979904793151,1.46313644981474,49.0831774835301,86.5982198697031,46.0198431093075,50.3609985058278,"(0, -0.1 MPa)","VPD 5-9 kPa",0.328072281752997,31.9607386142396
"3d","coc","coc03",3,2024-08-13 14:00:00,1,119.5,2024-08-13 13:50:00,947.888020833333,1,12.93,32.1593297017181,1564.7974702381,31.1298244047619,35.5797574404762,40.1968035712658,49.198625,27.2345,1638.7,86.7979828163256,-0.0979931012856695,3.54055667238639,0.283403590124283,51.6473068229525,102.161716839723,30.2327291504475,31.9615864219144,"(0, -0.1 MPa)",NA,0.0800449241032102,32.4368035579352
"3d","coc","coc03",3,2024-08-14 10:00:00,1,143.5,2024-08-14 09:55:00,976.993055555555,1,12.8309166666667,36.3370555555556,818.288293650794,73.8352147817461,22.5748705357143,7.26214774270832,27.81825,65.76325,914.325,13.1366323437808,-0.0979931012856695,2.53647331485739,12.1677010435082,28.426108339237,14.4927116689324,162.606362062258,227.626027364429,"(0, -0.1 MPa)","VPD 1-2 kPa",4.79709404874711,24.7018447064839
"3d","coc","coc03",3,2024-08-14 11:00:00,1,147.5,2024-08-14 10:50:00,976.634920634921,1,12.8283333333333,34.5683194444444,1332.01845238095,62.1900907738096,25.2904102182539,12.294727206621,35.0465,48.645,1378.7,29.8393551319928,-0.0979931012856695,4.41738392232351,9.24489603304899,35.5305093715181,31.5465255806152,132.537653330512,172.859515621472,"(0, -0.1 MPa)","VPD 3-4 kPa",2.09284413481232,27.5468532030806
"3d","coc","coc03",3,2024-08-14 12:00:00,1,151.5,2024-08-14 11:50:00,975.916666666667,1,12.86925,33.8609027777778,1467.81334325397,55.2480714285714,26.6158864087301,15.6821953632964,36.3555,44.347,1524.0125,33.9441218533108,-0.0979931012856695,4.51954586466607,10.1012423029214,37.2629861220846,36.9733864900383,114.321548853812,145.67233533841,"(0, -0.1 MPa)","VPD 3-4 kPa",2.23501267724555,26.9882961607848
"3d","coc","coc03",3,2024-08-14 13:00:00,1,155.5,2024-08-14 12:50:00,975.027777777778,1,12.88775,34.6381666666667,769.46884920635,53.883845734127,25.9315873015873,15.5104898775143,31.85075,48.028,928.075,24.7911091468018,-0.0979931012856695,2.25934968439363,7.51709863303542,32.8749734480452,27.741237674169,77.498452969676,89.572397288949,"(0, -0.1 MPa)",NA,3.32710721361969,22.7450180612764
"3d","coc","coc03",3,2024-08-14 14:00:00,1,159.5,2024-08-14 13:47:30,975.206018518518,1,12.9199166666667,35.3214722222222,1318.00431547619,49.0997643849206,26.5557906746032,17.7844951780561,33.084,45.4335,1399.95,28.3161902655339,-0.0979931012856695,3.49276167609995,6.97909571695085,34.4364021744588,32.4448963747675,98.466709926995,118.853915172839,"(0, -0.1 MPa)","VPD 3-4 kPa",1.99815972693097,23.0647256550924
"3d","coc","coc03",3,2024-08-14 15:00:00,1,164,2024-08-14 14:54:00,975.6,1,12.9204666666667,36.4759111111111,995.554166666666,48.2040373015873,26.5642472222222,18.0856433646448,30.6924,46.2416,832.45,24.4070582781478,-0.0979931012856695,1.83983831641012,1.62537718984081,31.7961344164473,27.5518231856763,56.1445666150444,63.5391346130621,"(0, -0.1 MPa)",NA,0.883434797146868,20.5033080727581
"3d","coc","coc03",3,2024-08-16 08:00:00,1,331.5,2024-08-16 07:55:00,979.967592592592,1,13.42,38.6113055555555,941.925446428573,59.1495223214286,21.3787579365079,10.4580165846524,30.746125,44.3925,615.2625,24.8035736152957,-0.0979931012856695,2.94410788223567,8.11507432250895,30.1387524531611,23.3308032725655,121.057617117357,153.551348038345,"(0, -0.1 MPa)",NA,2.75637804289515,19.7438879647657
"3d","coc","coc03",3,2024-08-16 09:00:00,1,335.5,2024-08-16 08:55:00,979.4609375,1,13.3646666666667,38.307875,1283.96041666667,55.0481770833333,23.2606875,12.9041827342219,35.11125,37.79025,1040.8875,35.5743550771541,-0.0979931012856695,4.02119352791917,6.59153116001646,34.9329385317764,35.0108922879558,108.382896158955,133.353874758749,"(0, -0.1 MPa)","VPD 3-4 kPa",1.63919769447837,21.4767120029116
"3d","coc","coc03",3,2024-08-16 10:00:00,1,339.5,2024-08-16 09:50:00,979,1,13.2930833333333,37.9989861111111,1301.73199404762,53.5032569444445,24.4503511904762,14.3227995488338,37.38475,35.75725,1367.7625,41.3687531332894,-0.0979931012856695,4.52720182923354,6.30385964083828,37.7819156220907,42.7741809480114,98.9034649930138,119.219068606665,"(0, -0.1 MPa)",NA,1.39244060208059,23.0174953345574
"3d","coc","coc03",3,2024-08-16 11:00:00,1,343.5,2024-08-16 10:50:00,978.59375,1,13.2329166666667,36.9019722222223,1483.20892857143,50.4910476190476,26.309005952381,17.0533013927871,39.63725,34.2675,1464.325,47.8519396808732,-0.0979931012856695,5.48193593557416,4.26535088058164,39.5962227934274,47.6488529714248,107.085244485883,131.414184224432,"(0, -0.1 MPa)",NA,0.778073828426618,24.9058694261067
"3d","coc","coc03",3,2024-08-16 12:00:00,1,347.5,2024-08-16 11:50:00,977.847222222222,1,13.1724166666667,36.0049027777778,1729.38204365079,46.0832177579365,28.3820277777778,20.9540601174934,42.618875,30.436625,1593.3875,59.2298906252112,-0.0979931012856695,5.54799395382071,3.65634758533194,42.9433921204998,60.7552539439336,84.4960320124286,98.9631650179139,"(0, -0.1 MPa)","VPD 5-9 kPa",0.659039576424545,25.8996366662064
"3d","coc","coc03",3,2024-08-16 13:00:00,1,351.5,2024-08-16 12:50:00,977,1,13.09725,33.2168297017181,1693.40734126984,44.3871909722222,29.7724027777778,23.40077798841,43.97,28.81575,1784.95,65.0066618165315,-0.0979931012856695,5.09293103977179,2.21840702180444,45.2706783184087,71.3374092649541,65.3445289146122,73.6211524329421,"(0, -0.1 MPa)","VPD 5-9 kPa",0.435585521280462,26.3072641924145
"3d","coc","coc03",3,2024-08-16 14:00:00,1,356,2024-08-16 13:56:00,976.085714285714,1,13.0360666666667,33.6733082058189,1525.17321428572,41.4089234126984,31.1660063492064,26.7036105891211,44.1976,28.3858,1668.45,66.1565267547098,-0.0979931012856695,3.7215318460366,1.51925344418668,46.449895438341,77.4803133865324,43.9159596945823,47.6061059304684,"(0, -0.1 MPa)","VPD 5-9 kPa",0.408233358477015,26.2218739672723
"3d","coc","coc03",3,2024-08-16 15:00:00,1,359,2024-08-16 14:40:00,976,1,12.9903333333333,33.8831666666667,1342.58888888889,40.7598888888889,31.0677777777778,26.8360970715894,40.302,30.427,831.2,52.3908596144117,-0.0979931012856695,0.389810211646096,2.5958813322985,43.2146364304711,64.8690881102254,5.53237149218949,5.58550166633057,"(0, -0.1 MPa)","VPD 5-9 kPa",6.65934666343546,22.9125765093888
"3d","coc","coc03",3,2024-08-17 09:00:00,1,433.5,2024-08-17 08:55:00,976.338541666667,1,12.9291666666667,36.0234444444445,1354.48745039682,38.8702023809524,26.8516349206349,21.7518401803333,39.04725,29.823,1207.1375,49.6179588478424,-0.0979931012856695,4.91092662839983,5.15727156192296,38.6979271949571,48.2732440680749,94.5110448917447,112.900159462224,"(0, -0.1 MPa)",NA,1.05016261739659,21.0011859129507
"3d","coc","coc03",3,2024-08-17 10:00:00,1,437.5,2024-08-17 09:50:00,976,1,12.91925,33.8260138888889,853.547470238095,35.8917078373016,27.9342628968254,24.2657463839755,38.01775,29.817,811.2,47.3507490390195,-0.0979931012856695,3.98270244816648,5.24959785999875,37.1953073611859,44.4897822962933,87.2139894283043,103.48279085989,"(0, -0.1 MPa)",NA,1.31809943833879,19.8638086587372
"3d","coc","coc03",3,2024-08-17 11:00:00,1,441.5,2024-08-17 10:50:00,975.34375,1,12.9203333333333,34.824,1495.46587301587,29.6811760912698,30.8018680555556,31.4975498095129,44.7745,24.56025,1480.2625,72.5010981493463,-0.0979931012856695,7.19891204244661,2.3165245310924,43.6500449084169,66.9710155241455,100.259636211869,121.657668473449,"(0, -0.1 MPa)","VPD 5-9 kPa",0.321788142073911,23.3737109201471
"3d","coc","coc03",3,2024-08-17 12:00:00,1,445.5,2024-08-17 11:50:00,974.270833333333,1,12.9211666666667,35.9701111111111,1728.84880952381,26.336365079365,32.5421547619047,36.2919211982514,47.1715,21.101875,1604.0125,84.8732804516968,-0.0979931012856695,7.53199955002605,0.283267248015438,46.1756056909503,79.6540885539384,86.5499822151871,101.800945974353,"(0, -0.1 MPa)","VPD 5-9 kPa",0.0376085057007814,22.6976639667864
"3d","coc","coc03",3,2024-08-18 21:00:00,1,528,2024-08-18 21:00:00,960.747698565618,0.999871547848426,13.39,35.725,494.713166345536,49.8061939627489,23.0087797045601,15.5340681690382,32.58,47.375,716.2,25.9695020190744,-0.0979931012856695,2.54507255205235,8.09680098937305,32.6279609757549,26.1029129858241,90.1223229456384,106.647709570203,"(0, -0.1 MPa)",NA,3.18136352649113,23.3787203449625
"3d","coc","coc03",3,2024-08-19 10:00:00,1,529,2024-08-19 10:10:00,948.148333333333,1,13.31,37.2331111111111,1031.325,40.6557,23.22655,16.9846678474354,36.012,29.573,1092.45,42.060254017839,-0.0979931012856695,4.60413994548841,1.66812807910887,35.5200831573245,40.4663547872338,103.565916581464,126.002940585355,"(0, -0.1 MPa)",NA,0.362310463812784,17.6615203269989
"3d","coc","coc03",3,2024-08-19 11:00:00,1,530,2024-08-19 11:20:00,971.684210526316,1,13.1686666666667,35.5619444444444,1407.64736842105,36.2498947368421,25.7928421052632,21.2631106222598,40.045,26.032,1177.45,54.9433839674375,-0.0979931012856695,5.24917406081448,4.58607610176679,39.3471314195052,52.2245166688303,93.0974787400967,110.839359007458,"(0, -0.1 MPa)","VPD 5-9 kPa",0.873675753296548,19.336553258711
"3d","coc","coc03",3,2024-08-19 12:00:00,1,531.5,2024-08-19 12:00:00,971,1,13.1313333333333,36.0442222222223,1475.36666666666,36.542875,26.895125,22.5996414707016,41.3105,25.15875,1475.575,59.4685749406447,-0.0979931012856695,5.41896208207057,4.6078518168287,41.3573151723958,59.6588820625648,83.6888394660993,97.7570936696509,"(0, -0.1 MPa)","VPD 5-9 kPa",0.850319996162079,19.9856931243989
"3d","coc","coc03",3,2024-08-19 13:00:00,1,534,2024-08-19 13:00:00,970.333333333333,1,13.0933333333333,35.9641481481482,1404.74166666667,35.8217222222222,28.1420277777778,24.5895267664669,41.203,26.5283333333333,1452.45,58.049668093331,-0.0979931012856695,5.43443768791625,4.44172506543284,41.1720585549156,57.9133197562969,86.4005398293364,101.49930286843,"(0, -0.1 MPa)","VPD 5-9 kPa",0.817329284188729,20.9543200975564
"3d","coc","coc03",3,2024-08-19 14:00:00,1,536.5,2024-08-19 14:00:00,969.111111111111,1,13.06,35.0216666666666,1209.74166666666,33.8515,29.0986944444445,26.7765616945923,40.785,26.63625,1278.7,56.6834771341305,-0.0979931012856695,5.21738683008394,4.70483172656837,40.4131024362155,55.1729902776899,87.1255436983442,102.519939788486,"(0, -0.1 MPa)","VPD 5-9 kPa",0.901760187578938,20.5791563067282
"3d","coc","coc03",3,2024-08-19 15:00:00,1,539,2024-08-19 15:00:00,968.046296296296,1,13.04,34.8357592592593,644.672222222222,32.9918888888889,29.2781666666667,27.3989406085343,34.2386666666667,32.1533333333333,646.2,37.2528639225855,-0.0979931012856695,2.32764120704901,5.11083155830789,34.2680032531871,37.2963731514863,56.8210523814268,63.121131745738,"(0, -0.1 MPa)","VPD 3-4 kPa",2.19571278547152,17.4102994396551
"3d","coc","coc05",4,2024-08-20 08:00:00,2,1.5,2024-08-20 08:10:00,966.375,1,13.3473333333333,38.0931666666666,845.8875,49.5087083333333,21.7154583333334,13.231706944785,31.99,50.287,801.2,23.922650142771,-0.0979931012856695,5.63053179378617,14.5432971908706,30.33131179948,19.5822607059852,269.561353571087,505.105220999698,"(0, -0.1 MPa)","VPD 1-2 kPa",2.58293492044935,24.0031993133902
"3d","coc","coc05",4,2024-08-20 09:00:00,2,3.5,2024-08-20 09:00:00,966,1,13.265,37.1470833333333,1119.74166666666,47.9654583333333,23.23725,14.8940775916215,35.004,42.9545,1073.075,32.225778120259,-0.0979931012856695,5.27077431463787,12.9138534515147,34.1115575599972,29.513583478548,168.284858197102,243.272626851791,"(0, -0.1 MPa)",NA,2.45008658702207,24.2673242617089
"3d","coc","coc05",4,2024-08-20 10:00:00,2,6,2024-08-20 09:56:40,965.430555555556,1,13.2164444444444,35.9088518518518,1166.06111111111,43.0716388888889,25.4681944444444,18.6816840778162,38.6431666666667,34.432,1137.86666666667,45.4000321938441,-0.0979931012856695,4.27322330144781,7.86075085776848,38.5853460799323,45.1726393711009,88.1635645147641,104.43273906013,"(0, -0.1 MPa)",NA,1.83953664558208,23.7257167784393
"3d","coc","coc05",4,2024-08-20 11:00:00,2,8.5,2024-08-20 11:00:00,964.104166666667,1,13.1558333333334,37.1156111111111,1456.5125,32.74025,28.4178333333333,26.2410901409019,42.5755,28.0465,1420.575,61.2252850530211,-0.0979931012856695,5.69886783555646,5.16755609074927,42.2909174747019,60.0615664987259,87.5223993626164,103.443923596179,"(0, -0.1 MPa)","VPD 5-9 kPa",0.906768895131728,23.811689983924
"3d","coc","coc05",4,2024-08-20 12:00:00,2,11,2024-08-20 12:00:00,962.189814814815,1,13.1033333333333,35.844,1542.03333333333,29.2652777777778,30.1372222222222,30.4026486521797,44.592,25.6736666666667,1518.7,70.1475449308927,-0.0979931012856695,5.68208722056921,3.04354507536175,44.6327656456377,70.3754233582615,73.5734325604629,84.5381314808575,"(0, -0.1 MPa)","VPD 5-9 kPa",0.535638570338042,24.2045764709371
"3d","coc","coc05",4,2024-08-20 13:00:00,2,13.5,2024-08-20 13:00:00,960.333333333333,1,13.0518333333333,35.1085833333333,1447.24166666666,25.7225,32.2623333333334,36.125749067788,45.364,27.778,1403.7,70.880946321665,-0.0979931012856695,7.38536798429581,3.15178155853249,43.9814982505955,64.1168147683351,103.732427143087,126.450368476286,"(0, -0.1 MPa)","VPD 5-9 kPa",0.426760259642365,27.249308744629
"3d","coc","coc05",4,2024-08-20 14:00:00,2,16,2024-08-20 14:00:00,958.263888888889,1,13.01,35.469462962963,1252.03333333333,19.9917777777778,33.4116666666667,41.3794645617759,44.5633333333333,27.0006666666667,1266.2,68.7330005883435,-0.0979931012856695,8.05025860818358,4.25799674678516,42.4738305651723,59.0613455490047,123.351345845703,156.833935294627,"(0, -0.1 MPa)","VPD 5-9 kPa",0.528926703355423,25.4180296766117
"3d","coc","coc05",4,2024-08-20 15:00:00,2,18.5,2024-08-20 15:00:00,956.333333333333,1,12.9895,35.9613055555556,595.158333333334,17.8923333333333,33.2721666666666,42.1283511694496,40.259,27.7775,796.2,54.520689388768,-0.0979931012856695,5.74717892994608,6.00573214588385,38.3194694879541,46.895420655186,109.588846499784,138.073557687052,"(0, -0.1 MPa)",NA,1.04498784866268,20.8696095468034
"3d","coc","coc05",4,2024-08-21 08:00:00,2,60.5,2024-08-21 07:50:00,958.069444444445,1,13.4038333333333,36.8708888888889,779.95,58.0738333333333,23.4080833333334,12.1352105032332,32.2585,55.311,723.7,21.7126437324867,-0.0979931012856695,4.33621700204557,13.1740601985516,31.1244202559161,18.6818620597416,213.288034659356,337.986091291067,"(0, -0.1 MPa)","VPD 1-2 kPa",3.03814596740358,26.8047919418932
"3d","coc","coc05",4,2024-08-21 09:00:00,2,63,2024-08-21 08:53:20,958,1,13.3373333333333,36.7272222222222,1147.72777777778,51.1420555555555,25.4747222222222,16.0380491373124,37.2993333333333,48.1316666666667,1094.53333333333,33.4560067795933,-0.0979931012856695,7.0381034647856,12.9214645927586,35.6105989818234,27.7503605038349,231.63309783061,386.163478445347,"(0, -0.1 MPa)",NA,1.83592990035025,30.8395718597712
"3d","coc","coc05",4,2024-08-21 10:00:00,2,65.5,2024-08-21 09:50:00,958,1,13.2671666666667,36.9453055555555,1183.49166666666,45.222,27.0988333333333,19.7380641672147,40.1735,44.6395,1173.7,41.4373236462002,-0.0979931012856695,8.95618696536701,12.6710492118941,37.8692498452605,32.7113641625644,248.578417628074,435.303151190848,"(0, -0.1 MPa)","VPD 3-4 kPa",1.4147816767216,33.3859600092918
"3d","coc","coc05",4,2024-08-21 11:00:00,2,68,2024-08-21 10:53:20,957.069444444444,1,13.1981111111111,35.8016851851852,1466.61666666667,40.3212777777778,28.9088333333333,23.9162626174122,42.8333333333333,42.279,1405.36666666667,49.7255583098577,-0.0979931012856695,11.0318905006382,10.5321168187205,40.2090021869721,38.6071693133128,257.658429451267,463.758133126536,"(0, -0.1 MPa)","VPD 3-4 kPa",0.954697367428651,36.3823372931134
"3d","coc","coc05",4,2024-08-21 12:00:00,2,70.5,2024-08-21 11:50:00,956,1,13.1288333333333,33.1142222222222,1654.11666666666,35.9770833333334,30.2838333333333,27.7410691028051,44.678,40.0735,1614.95,56.7589030605524,-0.0979931012856695,11.6603025534024,7.74466427666562,42.1321289199928,45.0109709196836,232.093511540315,387.135804218107,"(0, -0.1 MPa)",NA,0.664190679546797,37.9483289284178
"3d","coc","coc05",4,2024-08-21 13:00:00,2,73,2024-08-21 12:53:20,954.796296296296,1,13.0452222222222,35.1757407407407,1602.72777777778,32.7276666666667,31.8232777777778,31.8537727275924,45.779,38.0626666666667,1550.36666666667,62.1285982850845,-0.0979931012856695,11.6143345827852,7.37423381689621,43.1104314362715,49.250505864895,212.457904907068,341.04438166452,"(0, -0.1 MPa)",NA,0.634925209389638,38.1403511237476
